,num_nodes,graph_label
7946,24,0
7947,28,0
7948,16,0
7949,26,0
7950,22,0
7951,17,1
7952,9,0
7953,28,0
7954,14,0
7955,21,0
7956,21,0
7957,9,0
7958,30,0
7959,19,0
7960,21,1
7961,19,0
7962,22,0
7963,18,0
7964,21,0
7965,18,0
7966,24,0
7967,38,0
7968,39,0
7969,23,0
7970,28,0
7971,16,0
7972,19,0
7973,21,0
7974,26,0
7975,31,0
7976,30,0
7977,40,0
7978,56,0
7979,57,0
7980,9,0
7981,25,0
7982,14,0
7983,13,0
7984,16,0
7985,13,0
7986,25,0
7987,24,0
7988,17,0
7989,8,0
7990,24,0
7991,22,0
7992,11,0
7993,32,0
7994,13,0
7995,19,0
7996,32,0
7997,18,0
7998,14,0
7999,24,0
8000,14,0
8001,14,0
8002,47,0
8003,42,0
8004,14,0
8005,13,0
8006,14,0
8007,13,0
8008,14,0
8009,26,0
8010,42,0
8011,21,0
8012,12,0
8013,15,0
8014,17,0
8015,24,0
8016,22,0
8017,40,0
8018,40,0
8019,23,0
8020,20,0
8021,16,0
8022,38,0
8023,28,0
8024,23,0
8025,18,0
8026,18,0
8027,16,0
8028,11,0
8029,18,0
8030,14,0
8031,12,0
8032,26,0
8033,30,0
8034,44,0
8035,19,0
8036,16,0
8037,18,0
8038,20,0
8039,24,0
8040,15,0
8041,23,0
8042,30,0
8043,26,0
8044,24,0
8045,15,0
8046,30,0
8047,45,0
8048,12,0
8049,12,0
8050,12,0
8051,25,0
8052,25,0
8053,15,0
8054,46,0
8055,39,0
8056,17,0
8057,14,0
8058,18,0
8059,15,0
8060,21,0
8061,20,1
8062,34,0
8063,24,0
8064,46,0
8065,23,0
8066,20,0
8067,24,0
8068,22,0
8069,30,0
8070,36,0
8071,38,0
8072,28,0
8073,17,0
8074,93,0
8075,23,0
8076,26,0
8077,33,0
8078,29,0
8079,24,0
8080,30,0
8081,28,0
8082,17,0
8083,19,0
8084,24,0
8085,19,0
8086,12,1
8087,17,0
8088,18,0
8089,14,0
8090,15,0
8091,27,0
8092,18,0
8093,21,0
8094,22,0
8095,35,0
8096,19,0
8097,23,0
8098,18,0
8099,18,0
8100,15,0
8101,21,0
8102,12,0
8103,19,0
8104,14,0
8105,25,1
8106,20,0
8107,22,0
8108,13,0
8109,21,0
8110,21,0
8111,25,0
8112,22,0
8113,23,0
8114,26,0
8115,31,0
8116,29,0
8117,22,0
8118,23,0
8119,51,0
8120,28,0
8121,19,0
8122,21,0
8123,36,0
8124,18,0
8125,14,0
8126,14,0
8127,18,0
8128,19,0
8129,22,0
8130,19,0
8131,12,0
8132,27,0
8133,20,0
8134,20,0
8135,42,0
8136,14,0
8137,26,0
8138,13,0
8139,22,0
8140,27,0
8141,18,0
8142,21,0
8143,22,0
8144,30,0
8145,18,0
8146,26,0
8147,22,0
8148,24,0
8149,21,0
8150,27,0
8151,16,0
8152,14,0
8153,22,0
8154,18,0
8155,12,0
8156,13,0
8157,11,0
8158,11,0
8159,13,0
8160,18,0
8161,22,0
8162,25,0
8163,14,0
8164,40,0
8165,50,0
8166,48,0
8167,20,0
8168,19,0
8169,14,0
8170,22,0
8171,26,0
8172,27,0
8173,20,0
8174,23,0
8175,20,0
8176,18,0
8177,25,0
8178,21,0
8179,18,0
8180,19,0
8181,16,0
8182,30,0
8183,12,0
8184,25,0
8185,23,0
8186,22,0
8187,18,0
8188,19,0
8189,23,0
8190,20,0
8191,21,0
8192,18,0
8193,22,0
8194,23,0
8195,30,0
8196,22,0
8197,28,0
8198,17,0
8199,18,0
8200,18,1
8201,18,0
8202,16,0
8203,42,0
8204,26,0
8205,30,0
8206,99,0
8207,21,0
8208,25,0
8209,28,0
8210,29,0
8211,30,0
8212,30,0
8213,30,0
8214,20,0
8215,22,0
8216,17,0
8217,16,0
8218,18,0
8219,24,0
8220,9,0
8221,20,0
8222,17,0
8223,38,0
8224,16,0
8225,28,0
8226,15,0
8227,17,0
8228,30,0
8229,27,0
8230,37,0
8231,31,0
8232,22,0
8233,30,0
8234,32,0
8235,25,0
8236,22,0
8237,22,0
8238,22,0
8239,22,0
8240,40,0
8241,21,0
8242,23,0
8243,36,0
8244,30,0
8245,25,0
8246,23,0
8247,26,0
8248,21,0
8249,21,0
8250,22,0
8251,27,0
8252,18,0
8253,20,0
8254,21,0
8255,22,0
8256,20,0
8257,21,0
8258,23,0
8259,20,0
8260,23,0
8261,23,0
8262,25,0
8263,26,0
8264,27,0
8265,25,0
8266,26,0
8267,28,0
8268,16,0
8269,21,0
8270,23,0
8271,24,0
8272,25,0
8273,26,0
8274,25,0
8275,25,0
8276,21,0
8277,21,0
8278,22,0
8279,20,0
8280,21,0
8281,20,0
8282,21,0
8283,24,0
8284,25,0
8285,26,0
8286,25,0
8287,27,0
8288,20,0
8289,21,0
8290,30,0
8291,36,0
8292,17,0
8293,33,0
8294,35,0
8295,17,0
8296,17,0
8297,17,0
8298,18,0
8299,23,0
8300,24,0
8301,12,0
8302,14,0
8303,34,0
8304,49,0
8305,48,0
8306,49,0
8307,49,0
8308,49,0
8309,48,0
8310,48,0
8311,48,0
8312,25,0
8313,15,0
8314,26,0
8315,22,0
8316,23,0
8317,15,0
8318,24,0
8319,12,0
8320,11,0
8321,22,0
8322,21,0
8323,14,0
8324,18,1
8325,13,0
8326,19,0
8327,22,1
8328,14,0
8329,15,0
8330,20,0
8331,14,0
8332,12,0
8333,28,0
8334,30,0
8335,17,0
8336,9,0
8337,21,0
8338,15,0
8339,15,0
8340,15,0
8341,12,1
8342,26,0
8343,26,0
8344,22,0
8345,28,0
8346,30,0
8347,29,0
8348,34,0
8349,13,0
8350,22,0
8351,23,0
8352,22,0
8353,25,0
8354,68,1
8355,29,0
8356,21,0
8357,27,0
8358,27,0
8359,22,0
8360,12,0
8361,23,0
8362,14,0
8363,20,0
8364,12,0
8365,35,0
8366,16,0
8367,24,0
8368,31,0
8369,27,0
8370,14,0
8371,16,0
8372,17,0
8373,16,0
8374,17,0
8375,35,0
8376,20,0
8377,13,0
8378,14,0
8379,15,0
8380,15,0
8381,13,0
8382,15,0
8383,19,0
8384,22,0
8385,24,1
8386,21,0
8387,32,0
8388,13,0
8389,13,0
8390,48,0
8391,23,0
8392,52,0
8393,26,0
8394,14,0
8395,16,0
8396,27,0
8397,10,0
8398,11,0
8399,11,0
8400,24,0
8401,18,0
8402,20,0
8403,16,0
8404,18,0
8405,38,0
8406,40,0
8407,11,0
8408,12,0
8409,12,0
8410,13,0
8411,14,0
8412,23,0
8413,21,0
8414,38,0
8415,28,0
8416,22,0
8417,24,0
8418,24,0
8419,20,0
8420,24,0
8421,25,0
8422,35,0
8423,28,0
8424,34,0
8425,25,0
8426,17,0
8427,24,0
8428,20,0
8429,26,0
8430,20,0
8431,21,0
8432,20,0
8433,25,1
8434,26,0
8435,34,0
8436,29,0
8437,20,0
8438,27,0
8439,34,0
8440,22,0
8441,23,0
8442,25,0
8443,24,0
8444,21,0
8445,16,0
8446,14,0
8447,14,0
8448,16,0
8449,21,0
8450,21,0
8451,19,0
8452,27,0
8453,10,0
8454,24,0
8455,13,0
8456,12,0
8457,15,0
8458,28,0
8459,19,0
8460,30,0
8461,21,0
8462,26,0
8463,21,0
8464,21,0
8465,29,0
8466,13,0
8467,13,0
8468,24,0
8469,23,0
8470,15,0
8471,22,0
8472,28,0
8473,31,0
8474,14,0
8475,27,0
8476,27,0
8477,7,0
8478,12,0
8479,17,0
8480,16,0
8481,17,0
8482,11,0
8483,22,0
8484,23,0
8485,19,0
8486,24,0
8487,29,0
8488,13,0
8489,22,1
8490,27,0
8491,23,0
8492,22,0
8493,22,0
8494,18,0
8495,19,0
8496,22,0
8497,19,0
8498,22,0
8499,27,0
8500,24,0
8501,18,0
8502,18,0
8503,22,0
8504,30,0
8505,17,0
8506,14,0
8507,22,0
8508,21,0
8509,23,0
8510,26,0
8511,30,0
8512,31,0
8513,12,0
8514,14,0
8515,12,0
8516,28,0
8517,28,0
8518,19,0
8519,13,0
8520,23,0
8521,22,0
8522,21,0
8523,25,0
8524,15,0
8525,23,0
8526,33,0
8527,34,0
8528,41,0
8529,13,0
8530,22,0
8531,30,0
8532,22,0
8533,18,0
8534,19,0
8535,10,0
8536,30,0
8537,29,0
8538,21,0
8539,14,0
8540,20,0
8541,20,0
8542,20,0
8543,21,0
8544,19,0
8545,25,0
8546,13,0
8547,11,0
8548,24,0
8549,27,0
8550,27,0
8551,23,0
8552,20,0
8553,15,0
8554,19,1
8555,29,0
8556,23,0
8557,24,0
8558,15,0
8559,18,0
8560,17,0
8561,38,0
8562,22,0
8563,14,0
8564,22,0
8565,20,0
8566,33,0
8567,41,0
8568,27,0
8569,20,0
8570,35,0
8571,15,0
8572,13,0
8573,12,0
8574,24,0
8575,16,0
8576,28,0
8577,30,0
8578,19,0
8579,20,0
8580,29,0
8581,22,0
8582,21,0
8583,104,1
8584,17,0
8585,27,0
8586,40,0
8587,27,0
8588,27,0
8589,18,0
8590,45,0
8591,14,1
8592,15,0
8593,23,0
8594,23,0
8595,25,0
8596,27,0
8597,24,0
8598,20,0
8599,19,0
8600,12,0
8601,17,0
8602,22,0
8603,15,0
8604,28,0
8605,18,0
8606,19,0
8607,13,0
8608,18,0
8609,22,0
8610,16,0
8611,22,0
8612,25,0
8613,17,0
8614,32,0
8615,24,0
8616,27,0
8617,22,0
8618,32,0
8619,14,0
8620,12,0
8621,18,0
8622,34,0
8623,18,0
8624,22,0
8625,21,0
8626,22,0
8627,8,0
8628,22,0
8629,28,0
8630,20,0
8631,26,0
8632,26,0
8633,22,0
8634,24,0
8635,24,0
8636,28,0
8637,30,0
8638,37,0
8639,18,0
8640,23,0
8641,42,0
8642,17,0
8643,23,0
8644,18,0
8645,20,0
8646,15,0
8647,19,0
8648,21,0
8649,17,1
8650,22,0
8651,22,0
8652,13,0
8653,26,0
8654,30,0
8655,27,0
8656,20,0
8657,31,1
8658,30,1
8659,44,0
8660,28,0
8661,22,0
8662,23,0
8663,20,0
8664,23,0
8665,30,0
8666,22,0
8667,32,0
8668,34,0
8669,28,0
8670,21,0
8671,30,0
8672,27,0
8673,43,0
8674,17,0
8675,22,0
8676,17,0
8677,17,0
8678,21,0
8679,22,0
8680,30,0
8681,18,0
8682,19,0
8683,31,0
8684,14,0
8685,24,0
8686,34,0
8687,36,0
8688,24,0
8689,40,0
8690,21,0
8691,27,0
8692,23,0
8693,24,0
8694,28,0
8695,15,0
8696,26,0
8697,16,0
8698,36,0
8699,25,0
8700,24,0
8701,31,0
8702,26,0
8703,34,0
8704,27,0
8705,24,0
8706,12,0
8707,24,0
8708,18,0
8709,27,0
8710,18,0
8711,10,0
8712,16,0
8713,13,0
8714,13,0
8715,10,0
8716,14,0
8717,18,1
8718,18,0
8719,20,0
8720,27,0
8721,19,0
8722,17,0
8723,26,0
8724,18,0
8725,18,0
8726,18,0
8727,18,0
8728,22,0
8729,22,0
8730,15,0
8731,54,0
8732,27,0
8733,23,0
8734,20,0
8735,10,0
8736,29,0
8737,30,0
8738,21,0
8739,13,0
8740,13,0
8741,12,0
8742,19,0
8743,22,0
8744,27,0
8745,21,0
8746,21,0
8747,24,0
8748,26,0
8749,23,0
8750,19,0
8751,24,0
8752,27,0
8753,26,0
8754,27,0
8755,16,0
8756,13,0
8757,19,0
8758,20,0
8759,19,0
8760,27,0
8761,31,0
8762,29,0
8763,16,0
8764,17,0
8765,22,0
8766,32,0
8767,46,0
8768,30,0
8769,44,0
8770,19,0
8771,10,0
8772,20,1
8773,14,0
8774,25,0
8775,20,0
8776,15,0
8777,21,0
8778,21,0
8779,15,0
8780,14,0
8781,8,0
8782,9,0
8783,18,0
8784,18,0
8785,16,0
8786,17,0
8787,19,0
8788,22,0
8789,25,0
8790,17,0
8791,15,0
8792,44,0
8793,16,0
8794,18,0
8795,12,0
8796,15,0
8797,23,0
8798,22,0
8799,14,0
8800,12,0
8801,39,0
8802,24,0
8803,18,0
8804,12,0
8805,24,0
8806,24,0
8807,30,0
8808,16,0
8809,15,0
8810,16,0
8811,13,0
8812,28,0
8813,20,0
8814,22,0
8815,24,0
8816,18,0
8817,22,0
8818,22,0
8819,24,0
8820,24,0
8821,28,0
8822,26,0
8823,25,1
8824,40,0
8825,14,0
8826,14,0
8827,36,0
8828,23,0
8829,14,0
8830,9,0
8831,72,0
8832,21,0
8833,13,0
8834,14,0
8835,25,0
8836,27,0
8837,33,0
8838,19,0
8839,22,0
8840,28,0
8841,19,0
8842,21,0
8843,14,0
8844,17,0
8845,29,0
8846,20,0
8847,24,0
8848,25,0
8849,24,0
8850,25,0
8851,19,0
8852,8,0
8853,29,0
8854,14,0
8855,25,0
8856,33,0
8857,26,0
8858,28,0
8859,21,0
8860,31,0
8861,20,0
8862,24,0
8863,15,0
8864,23,0
8865,23,0
8866,25,0
8867,14,0
8868,19,0
8869,23,0
8870,27,0
8871,17,0
8872,19,0
8873,23,0
8874,36,0
8875,28,0
8876,33,0
8877,23,0
8878,84,0
8879,21,0
8880,17,0
8881,29,0
8882,24,0
8883,20,0
8884,20,0
8885,19,0
8886,41,0
8887,15,0
8888,24,0
8889,16,0
8890,16,0
8891,19,0
8892,19,0
8893,23,0
8894,20,0
8895,38,0
8896,19,0
8897,22,0
8898,19,0
8899,30,0
8900,13,0
8901,15,0
8902,15,0
8903,17,0
8904,20,0
8905,19,0
8906,21,0
8907,25,0
8908,23,0
8909,29,0
8910,19,1
8911,28,0
8912,15,0
8913,28,0
8914,30,0
8915,14,0
8916,29,0
8917,16,0
8918,15,0
8919,20,0
8920,11,0
8921,32,0
8922,10,0
8923,15,0
8924,51,1
8925,42,1
8926,18,0
8927,60,0
8928,41,0
8929,40,0
8930,39,0
8931,40,0
8932,18,0
8933,22,0
8934,25,0
8935,29,0
8936,29,0
8937,30,0
8938,28,0
8939,18,0
8940,36,0
8941,15,0
8942,25,0
8943,15,0
8944,22,0
8945,15,0
8946,22,0
8947,34,0
8948,10,0
8949,18,0
8950,51,1
8951,18,0
8952,28,0
8953,38,0
8954,43,0
8955,18,0
8956,36,0
8957,28,0
8958,14,0
8959,39,0
8960,23,0
8961,11,0
8962,44,0
8963,14,0
8964,18,0
8965,18,0
8966,34,0
8967,34,0
8968,29,0
8969,32,0
8970,18,0
8971,14,0
8972,22,0
8973,19,0
8974,22,0
8975,39,0
8976,39,0
8977,38,0
8978,37,0
8979,38,0
8980,40,0
8981,38,0
8982,38,0
8983,36,0
8984,37,0
8985,20,0
8986,31,0
8987,15,0
8988,15,0
8989,18,0
8990,22,0
8991,14,0
8992,20,0
8993,15,0
8994,17,0
8995,14,0
8996,27,0
8997,19,0
8998,20,0
8999,24,1
9000,45,0
9001,26,0
9002,26,0
9003,26,0
9004,23,0
9005,20,0
9006,15,0
9007,25,0
9008,29,0
9009,14,0
9010,27,0
9011,27,0
9012,22,0
9013,27,0
9014,20,0
9015,21,0
9016,16,0
9017,39,0
9018,25,0
9019,18,0
9020,17,0
9021,28,0
9022,26,0
9023,28,0
9024,13,0
9025,28,0
9026,26,0
9027,39,0
9028,51,0
9029,25,0
9030,27,0
9031,14,0
9032,17,0
9033,26,0
9034,26,0
9035,42,0
9036,42,0
9037,17,0
9038,18,1
9039,18,0
9040,22,0
9041,17,0
9042,18,0
9043,20,0
9044,19,0
9045,19,0
9046,25,0
9047,20,0
9048,23,0
9049,21,0
9050,16,0
9051,19,0
9052,23,0
9053,51,0
9054,25,0
9055,34,0
9056,38,0
9057,47,0
9058,27,0
9059,20,0
9060,22,0
9061,23,0
9062,17,0
9063,20,0
9064,15,0
9065,12,1
9066,26,0
9067,17,0
9068,20,0
9069,13,0
9070,14,0
9071,12,0
9072,11,0
9073,20,0
9074,15,0
9075,24,0
9076,16,0
9077,21,0
9078,22,0
9079,22,0
9080,20,0
9081,22,0
9082,21,0
9083,25,0
9084,32,0
9085,28,0
9086,27,0
9087,28,0
9088,16,0
9089,19,0
9090,10,0
9091,10,0
9092,18,0
9093,15,1
9094,22,0
9095,23,0
9096,25,0
9097,25,0
9098,23,0
9099,23,0
9100,23,0
9101,25,0
9102,22,0
9103,22,0
9104,23,0
9105,27,0
9106,53,0
9107,19,0
9108,23,0
9109,16,0
9110,17,0
9111,15,0
9112,26,0
9113,22,0
9114,19,0
9115,18,0
9116,39,0
9117,16,0
9118,21,0
9119,14,0
9120,24,0
9121,32,0
9122,33,0
9123,22,0
9124,16,0
9125,25,0
9126,24,0
9127,23,0
9128,29,0
9129,29,0
9130,24,0
9131,26,0
9132,27,0
9133,27,0
9134,28,0
9135,32,0
9136,37,0
9137,39,0
9138,36,0
9139,37,0
9140,38,0
9141,37,0
9142,38,0
9143,38,0
9144,38,0
9145,36,0
9146,37,0
9147,38,0
9148,34,0
9149,34,0
9150,10,0
9151,25,0
9152,24,1
9153,38,0
9154,17,0
9155,20,0
9156,17,0
9157,20,0
9158,30,0
9159,26,0
9160,10,0
9161,11,0
9162,28,0
9163,13,0
9164,18,0
9165,20,0
9166,16,0
9167,17,0
9168,22,0
9169,18,0
9170,19,0
9171,19,0
9172,21,0
9173,21,0
9174,16,0
9175,23,0
9176,34,0
9177,20,0
9178,24,1
9179,19,0
9180,22,0
9181,23,0
9182,10,0
9183,11,0
9184,15,0
9185,60,0
9186,18,0
9187,29,0
9188,17,0
9189,24,0
9190,32,0
9191,25,0
9192,12,0
9193,13,0
9194,14,0
9195,23,0
9196,23,0
9197,22,0
9198,26,0
9199,17,0
9200,17,0
9201,11,0
9202,17,0
9203,15,0
9204,26,0
9205,32,0
9206,33,0
9207,20,0
9208,19,0
9209,20,0
9210,13,0
9211,26,0
9212,26,0
9213,23,0
9214,28,0
9215,25,0
9216,25,0
9217,19,0
9218,68,0
9219,24,0
9220,22,0
9221,22,0
9222,20,0
9223,21,0
9224,21,0
9225,23,0
9226,21,0
9227,16,0
9228,20,0
9229,25,0
9230,18,0
9231,21,0
9232,28,0
9233,25,0
9234,27,0
9235,27,0
9236,21,0
9237,28,0
9238,30,0
9239,30,0
9240,30,0
9241,30,0
9242,30,0
9243,30,0
9244,18,0
9245,26,0
9246,35,0
9247,35,0
9248,23,0
9249,27,0
9250,17,0
9251,13,0
9252,28,0
9253,34,0
9254,26,0
9255,23,0
9256,27,0
9257,17,0
9258,30,0
9259,33,0
9260,38,0
9261,16,0
9262,18,0
9263,22,0
9264,21,0
9265,16,0
9266,57,0
9267,14,0
9268,15,0
9269,15,0
9270,16,0
9271,17,0
9272,18,0
9273,17,0
9274,21,0
9275,21,0
9276,20,0
9277,21,0
9278,20,0
9279,24,0
9280,25,0
9281,26,0
9282,24,0
9283,34,0
9284,34,0
9285,35,0
9286,32,0
9287,36,0
9288,27,0
9289,27,0
9290,28,0
9291,26,0
9292,29,0
9293,30,0
9294,35,0
9295,33,0
9296,97,0
9297,105,0
9298,99,0
9299,102,0
9300,35,0
9301,24,0
9302,24,0
9303,22,0
9304,22,0
9305,22,0
9306,38,0
9307,16,0
9308,32,0
9309,42,0
9310,18,0
9311,16,0
9312,29,0
9313,27,0
9314,29,0
9315,17,0
9316,14,0
9317,16,0
9318,15,0
9319,31,0
9320,21,0
9321,20,0
9322,16,0
9323,15,0
9324,21,0
9325,18,0
9326,24,0
9327,30,0
9328,15,0
9329,36,0
9330,21,0
9331,31,0
9332,17,0
9333,32,0
9334,15,0
9335,21,0
9336,30,0
9337,21,0
9338,28,0
9339,17,0
9340,18,0
9341,22,0
9342,18,0
9343,27,0
9344,30,0
9345,13,0
9346,24,0
9347,20,0
9348,22,0
9349,59,0
9350,31,0
9351,48,0
9352,59,1
9353,43,0
9354,44,1
9355,21,1
9356,17,0
9357,26,0
9358,14,0
9359,14,0
9360,29,0
9361,90,0
9362,19,0
9363,17,0
9364,25,0
9365,42,0
9366,23,0
9367,23,0
9368,23,0
9369,22,0
9370,36,0
9371,16,0
9372,31,0
9373,31,0
9374,21,0
9375,14,0
9376,23,0
9377,25,0
9378,33,0
9379,12,0
9380,32,0
9381,14,0
9382,16,0
9383,18,0
9384,51,0
9385,28,0
9386,28,0
9387,24,0
9388,24,0
9389,25,0
9390,24,0
9391,20,0
9392,27,0
9393,18,1
9394,17,0
9395,30,0
9396,24,0
9397,15,0
9398,19,0
9399,15,0
9400,19,1
9401,22,0
9402,12,0
9403,21,0
9404,19,0
9405,20,0
9406,24,0
9407,16,0
9408,31,0
9409,29,0
9410,27,0
9411,35,0
9412,25,0
9413,17,0
9414,9,0
9415,19,0
9416,32,0
9417,23,0
9418,32,0
9419,21,0
9420,18,0
9421,21,0
9422,12,0
9423,34,1
9424,15,0
9425,14,0
9426,14,0
9427,14,0
9428,19,0
9429,10,0
9430,18,0
9431,12,0
9432,34,0
9433,23,0
9434,42,0
9435,28,0
9436,18,0
9437,26,0
9438,20,0
9439,24,0
9440,22,0
9441,16,0
9442,27,0
9443,14,0
9444,13,0
9445,23,0
9446,27,0
9447,17,0
9448,12,0
9449,13,0
9450,13,0
9451,34,0
9452,16,0
9453,21,0
9454,25,0
9455,27,0
9456,10,0
9457,13,0
9458,32,0
9459,33,0
9460,17,0
9461,18,0
9462,23,1
9463,21,0
9464,21,0
9465,20,1
9466,12,0
9467,19,0
9468,23,0
9469,36,0
9470,25,0
9471,24,0
9472,27,0
9473,26,0
9474,14,0
9475,18,0
9476,18,0
9477,19,0
9478,22,0
9479,24,0
9480,22,0
9481,31,0
9482,22,0
9483,25,0
9484,43,0
9485,23,0
9486,22,0
9487,21,0
9488,18,0
9489,19,0
9490,24,0
9491,25,0
9492,22,0
9493,13,0
9494,10,0
9495,32,0
9496,18,0
9497,29,0
9498,25,0
9499,14,1
9500,15,0
9501,20,0
9502,31,0
9503,13,0
9504,24,1
9505,63,1
9506,57,0
9507,59,1
9508,63,0
9509,59,0
9510,53,1
9511,24,0
9512,25,0
9513,29,0
9514,21,0
9515,22,0
9516,22,0
9517,22,0
9518,22,0
9519,24,0
9520,24,0
9521,26,0
9522,25,0
9523,31,0
9524,23,0
9525,27,0
9526,23,0
9527,24,0
9528,27,0
9529,21,0
9530,24,0
9531,30,0
9532,22,0
9533,25,0
9534,26,0
9535,21,0
9536,23,0
9537,24,0
9538,15,0
9539,36,0
9540,19,0
9541,22,0
9542,23,0
9543,25,0
9544,24,0
9545,25,0
9546,18,0
9547,16,0
9548,18,0
9549,22,0
9550,12,0
9551,27,0
9552,34,0
9553,29,0
9554,27,0
9555,21,0
9556,15,0
9557,18,0
9558,26,0
9559,21,0
9560,17,0
9561,32,0
9562,15,0
9563,44,0
9564,16,0
9565,16,0
9566,16,0
9567,17,0
9568,23,0
9569,28,0
9570,24,0
9571,23,0
9572,24,0
9573,15,0
9574,15,0
9575,21,0
9576,18,0
9577,28,0
9578,31,0
9579,28,0
9580,20,0
9581,23,0
9582,25,1
9583,10,0
9584,13,0
9585,19,0
9586,21,0
9587,23,0
9588,17,0
9589,16,0
9590,15,0
9591,12,0
9592,16,0
9593,20,0
9594,36,0
9595,17,0
9596,18,0
9597,22,0
9598,17,0
9599,12,0
9600,12,0
9601,23,0
9602,33,0
9603,39,0
9604,33,0
9605,20,0
9606,16,0
9607,18,0
9608,23,0
9609,10,0
9610,11,0
9611,29,0
9612,20,0
9613,26,0
9614,21,0
9615,21,0
9616,30,0
9617,22,0
9618,14,0
9619,32,0
9620,23,0
9621,22,0
9622,25,0
9623,24,0
9624,26,0
9625,27,0
9626,23,1
9627,24,0
9628,23,0
9629,19,0
9630,24,0
9631,13,0
9632,24,0
9633,23,1
9634,23,0
9635,19,0
9636,16,0
9637,19,0
9638,25,0
9639,14,0
9640,19,0
9641,13,0
9642,14,1
9643,15,0
9644,12,0
9645,20,0
9646,19,0
9647,15,0
9648,16,0
9649,32,0
9650,14,0
9651,14,0
9652,20,0
9653,17,0
9654,17,0
9655,17,0
9656,21,0
9657,21,0
9658,17,0
9659,22,0
9660,24,0
9661,20,0
9662,25,0
9663,32,0
9664,45,0
9665,31,0
9666,18,0
9667,26,0
9668,12,0
9669,14,0
9670,24,0
9671,23,0
9672,14,0
9673,14,0
9674,13,0
9675,17,0
9676,19,0
9677,17,0
9678,17,0
9679,17,0
9680,28,0
9681,18,0
9682,20,0
9683,19,0
9684,20,0
9685,26,0
9686,26,0
9687,16,0
9688,20,0
9689,12,0
9690,17,0
9691,34,0
9692,20,0
9693,16,0
9694,15,0
9695,17,0
9696,20,0
9697,17,0
9698,16,0
9699,17,0
9700,16,0
9701,18,0
9702,16,0
9703,19,0
9704,16,0
9705,16,0
9706,17,0
9707,20,0
9708,13,0
9709,19,0
9710,18,0
9711,18,0
9712,20,0
9713,7,0
9714,11,0
9715,9,0
9716,15,0
9717,22,0
9718,19,0
9719,24,0
9720,18,0
9721,12,0
9722,13,0
9723,15,0
9724,19,0
9725,24,0
9726,11,0
9727,18,0
9728,18,0
9729,45,0
9730,16,0
9731,22,0
9732,21,0
9733,21,0
9734,22,0
9735,14,0
9736,15,0
9737,20,0
9738,24,0
9739,16,0
9740,20,0
9741,9,0
9742,15,0
9743,17,0
9744,17,0
9745,20,0
9746,14,0
9747,23,0
9748,11,0
9749,13,0
9750,15,0
9751,16,0
9752,23,0
9753,28,0
9754,10,0
9755,21,0
9756,12,0
9757,24,0
9758,9,0
9759,20,0
9760,11,0
9761,24,0
9762,13,0
9763,41,0
9764,17,0
9765,17,0
9766,17,0
9767,20,0
9768,20,0
9769,18,0
9770,21,0
9771,20,1
9772,20,0
9773,20,0
9774,21,0
9775,21,0
9776,21,0
9777,17,0
9778,20,1
9779,20,0
9780,20,0
9781,21,0
9782,21,0
9783,17,0
9784,20,0
9785,20,0
9786,21,0
9787,20,0
9788,24,0
9789,17,0
9790,12,0
9791,13,0
9792,16,0
9793,14,0
9794,11,0
9795,21,0
9796,15,0
9797,14,0
9798,17,0
9799,30,0
9800,30,0
9801,24,0
9802,17,0
9803,16,0
9804,16,0
9805,18,0
9806,12,0
9807,16,0
9808,19,0
9809,20,0
9810,24,0
9811,25,0
9812,25,0
9813,22,0
9814,16,0
9815,27,0
9816,28,0
9817,18,0
9818,17,0
9819,18,0
9820,24,0
9821,33,0
9822,15,0
9823,18,0
9824,21,0
9825,29,0
9826,33,0
9827,46,0
9828,19,0
9829,16,0
9830,20,0
9831,13,0
9832,23,0
9833,39,0
9834,24,1
9835,31,0
9836,32,0
9837,46,0
9838,38,0
9839,20,0
9840,23,0
9841,25,0
9842,25,0
9843,29,0
9844,23,0
9845,29,0
9846,28,0
9847,18,0
9848,19,0
9849,20,0
9850,14,0
9851,17,0
9852,19,0
9853,19,0
9854,19,0
9855,20,1
9856,19,0
9857,22,0
9858,22,0
9859,27,0
9860,18,0
9861,20,0
9862,15,0
9863,20,0
9864,18,0
9865,32,0
9866,26,0
9867,28,0
9868,19,0
9869,21,0
9870,24,0
9871,30,0
9872,18,1
9873,12,0
9874,21,0
9875,52,0
9876,52,0
9877,58,0
9878,62,0
9879,19,0
9880,44,0
9881,11,0
9882,18,0
9883,24,0
9884,28,0
9885,22,0
9886,12,0
9887,11,0
9888,16,0
9889,19,0
9890,15,0
9891,26,0
9892,18,0
9893,40,0
9894,37,0
9895,10,0
9896,11,0
9897,10,1
9898,17,0
9899,14,0
9900,8,0
9901,77,0
9902,8,0
9903,9,0
9904,26,0
9905,65,1
9906,18,0
9907,15,0
9908,23,0
9909,10,0
9910,18,0
9911,31,0
9912,24,0
9913,28,0
9914,16,0
9915,23,0
9916,22,0
9917,44,0
9918,20,0
9919,20,0
9920,20,0
9921,8,0
9922,15,0
9923,22,0
9924,21,0
9925,21,0
9926,23,0
9927,16,0
9928,33,0
9929,17,0
9930,13,0
9931,14,0
9932,31,0
9933,26,0
9934,10,0
9935,15,0
9936,19,0
9937,21,0
9938,16,0
9939,19,0
9940,21,0
9941,17,0
9942,35,0
9943,19,0
